GEO_ID,NAME,P1_001N
Geography,Geographic Area Name, !!Total
1400000US06085508900,Census Tract 5089; Santa Clara County; California,4887
1400000US06085509001,Census Tract 5090.01; Santa Clara County; California,3355
1400000US06085509002,Census Tract 5090.02; Santa Clara County; California,3833
1400000US06085509102,Census Tract 5091.02; Santa Clara County; California,5094
1400000US06085509106,Census Tract 5091.06; Santa Clara County; California,4678
1400000US06085509107,Census Tract 5091.07; Santa Clara County; California,5242
1400000US06085509108,Census Tract 5091.08; Santa Clara County; California,4654
1400000US06085509109,Census Tract 5091.09; Santa Clara County; California,5663
1400000US06085509110,Census Tract 5091.10; Santa Clara County; California,3633
1400000US06085509111,Census Tract 5091.11; Santa Clara County; California,4326
1400000US06085509201,Census Tract 5092.01; Santa Clara County; California,5324
1400000US06085509202,Census Tract 5092.02; Santa Clara County; California,4655
1400000US06085509302,Census Tract 5093.02; Santa Clara County; California,3122
1400000US06085509303,Census Tract 5093.03; Santa Clara County; California,3536
1400000US06085509304,Census Tract 5093.04; Santa Clara County; California,3316
1400000US06085509401,Census Tract 5094.01; Santa Clara County; California,3754
1400000US06085509403,Census Tract 5094.03; Santa Clara County; California,5095
1400000US06085509404,Census Tract 5094.04; Santa Clara County; California,6651
1400000US06085509500,Census Tract 5095; Santa Clara County; California,5553
1400000US06085509600,Census Tract 5096; Santa Clara County; California,3614
1400000US06085509700,Census Tract 5097; Santa Clara County; California,3230
1400000US06085509801,Census Tract 5098.01; Santa Clara County; California,6196
1400000US06085509802,Census Tract 5098.02; Santa Clara County; California,2967
1400000US06085509901,Census Tract 5099.01; Santa Clara County; California,2244
1400000US06085509902,Census Tract 5099.02; Santa Clara County; California,5301
1400000US06085510001,Census Tract 5100.01; Santa Clara County; California,6295
1400000US06085510002,Census Tract 5100.02; Santa Clara County; California,3754
1400000US06085510100,Census Tract 5101; Santa Clara County; California,3016
1400000US06085510200,Census Tract 5102; Santa Clara County; California,4549
1400000US06085510300,Census Tract 5103; Santa Clara County; California,4621
1400000US06085510400,Census Tract 5104; Santa Clara County; California,3631
1400000US06085510500,Census Tract 5105; Santa Clara County; California,5371
1400000US06085510600,Census Tract 5106; Santa Clara County; California,6286
1400000US06085510700,Census Tract 5107; Santa Clara County; California,5487
1400000US06085510801,Census Tract 5108.01; Santa Clara County; California,5999
1400000US06085510802,Census Tract 5108.02; Santa Clara County; California,1971
1400000US06085510803,Census Tract 5108.03; Santa Clara County; California,2781
1400000US06085510900,Census Tract 5109; Santa Clara County; California,5404
1400000US06085511000,Census Tract 5110; Santa Clara County; California,6939
1400000US06085511100,Census Tract 5111; Santa Clara County; California,5513
1400000US06085511200,Census Tract 5112; Santa Clara County; California,4706
1400000US06085511301,Census Tract 5113.01; Santa Clara County; California,3860
1400000US06085511302,Census Tract 5113.02; Santa Clara County; California,4118
1400000US06085511400,Census Tract 5114; Santa Clara County; California,3649
1400000US06085511501,Census Tract 5115.01; Santa Clara County; California,4914
1400000US06085511502,Census Tract 5115.02; Santa Clara County; California,3176
1400000US06085511608,Census Tract 5116.08; Santa Clara County; California,3705
1400000US06085511609,Census Tract 5116.09; Santa Clara County; California,3481
1400000US06085511701,Census Tract 5117.01; Santa Clara County; California,4285
1400000US06085511702,Census Tract 5117.02; Santa Clara County; California,2906
1400000US06085511704,Census Tract 5117.04; Santa Clara County; California,4702
1400000US06085511705,Census Tract 5117.05; Santa Clara County; California,1716
1400000US06085511707,Census Tract 5117.07; Santa Clara County; California,2959
1400000US06085511800,Census Tract 5118; Santa Clara County; California,4185
1400000US06085511905,Census Tract 5119.05; Santa Clara County; California,3243
1400000US06085511907,Census Tract 5119.07; Santa Clara County; California,4033
1400000US06085511910,Census Tract 5119.10; Santa Clara County; California,3097
1400000US06085511911,Census Tract 5119.11; Santa Clara County; California,4885
1400000US06085511912,Census Tract 5119.12; Santa Clara County; California,5348
1400000US06085511913,Census Tract 5119.13; Santa Clara County; California,4336
1400000US06085511914,Census Tract 5119.14; Santa Clara County; California,5664
1400000US06085511915,Census Tract 5119.15; Santa Clara County; California,3562
1400000US06085511916,Census Tract 5119.16; Santa Clara County; California,4836
1400000US06085511917,Census Tract 5119.17; Santa Clara County; California,5060
1400000US06085511918,Census Tract 5119.18; Santa Clara County; California,3545
1400000US06085512001,Census Tract 5120.01; Santa Clara County; California,7025
1400000US06085512005,Census Tract 5120.05; Santa Clara County; California,6601
1400000US06085512019,Census Tract 5120.19; Santa Clara County; California,4653
1400000US06085512021,Census Tract 5120.21; Santa Clara County; California,6292
1400000US06085512022,Census Tract 5120.22; Santa Clara County; California,5877
1400000US06085512023,Census Tract 5120.23; Santa Clara County; California,5655
1400000US06085512024,Census Tract 5120.24; Santa Clara County; California,4698
1400000US06085512025,Census Tract 5120.25; Santa Clara County; California,3232
1400000US06085512026,Census Tract 5120.26; Santa Clara County; California,3949
1400000US06085512027,Census Tract 5120.27; Santa Clara County; California,4371
1400000US06085512029,Census Tract 5120.29; Santa Clara County; California,6813
1400000US06085512030,Census Tract 5120.30; Santa Clara County; California,3096
1400000US06085512031,Census Tract 5120.31; Santa Clara County; California,4447
1400000US06085512032,Census Tract 5120.32; Santa Clara County; California,3487
1400000US06085512034,Census Tract 5120.34; Santa Clara County; California,3179
1400000US06085512035,Census Tract 5120.35; Santa Clara County; California,4234
1400000US06085512036,Census Tract 5120.36; Santa Clara County; California,5047
1400000US06085512037,Census Tract 5120.37; Santa Clara County; California,3149
1400000US06085512038,Census Tract 5120.38; Santa Clara County; California,3086
1400000US06085512039,Census Tract 5120.39; Santa Clara County; California,5097
1400000US06085512042,Census Tract 5120.42; Santa Clara County; California,2972
1400000US06085512043,Census Tract 5120.43; Santa Clara County; California,6028
1400000US06085512045,Census Tract 5120.45; Santa Clara County; California,5635
1400000US06085512047,Census Tract 5120.47; Santa Clara County; California,5379
1400000US06085512052,Census Tract 5120.52; Santa Clara County; California,4119
1400000US06085512053,Census Tract 5120.53; Santa Clara County; California,4687
1400000US06085512054,Census Tract 5120.54; Santa Clara County; California,4373
1400000US06085512055,Census Tract 5120.55; Santa Clara County; California,2998
1400000US06085512056,Census Tract 5120.56; Santa Clara County; California,4084
1400000US06085512057,Census Tract 5120.57; Santa Clara County; California,3883
1400000US06085512058,Census Tract 5120.58; Santa Clara County; California,6070
1400000US06085512059,Census Tract 5120.59; Santa Clara County; California,6299
1400000US06085512100,Census Tract 5121; Santa Clara County; California,1755
1400000US06085512200,Census Tract 5122; Santa Clara County; California,4790
1400000US06085512305,Census Tract 5123.05; Santa Clara County; California,4761
1400000US06085512307,Census Tract 5123.07; Santa Clara County; California,6841
1400000US06085512308,Census Tract 5123.08; Santa Clara County; California,8984
1400000US06085512309,Census Tract 5123.09; Santa Clara County; California,4983
1400000US06085512310,Census Tract 5123.10; Santa Clara County; California,5163
1400000US06085512311,Census Tract 5123.11; Santa Clara County; California,4123
1400000US06085512312,Census Tract 5123.12; Santa Clara County; California,3756
1400000US06085512313,Census Tract 5123.13; Santa Clara County; California,4151
1400000US06085512314,Census Tract 5123.14; Santa Clara County; California,6940
1400000US06085512401,Census Tract 5124.01; Santa Clara County; California,4830
1400000US06085512402,Census Tract 5124.02; Santa Clara County; California,5136
1400000US06085512505,Census Tract 5125.05; Santa Clara County; California,7643
1400000US06085512509,Census Tract 5125.09; Santa Clara County; California,6469
1400000US06085512510,Census Tract 5125.10; Santa Clara County; California,7791
1400000US06085512511,Census Tract 5125.11; Santa Clara County; California,3716
1400000US06085512512,Census Tract 5125.12; Santa Clara County; California,4458
1400000US06085512513,Census Tract 5125.13; Santa Clara County; California,4133
1400000US06085512514,Census Tract 5125.14; Santa Clara County; California,3404
1400000US06085512515,Census Tract 5125.15; Santa Clara County; California,5695
1400000US06085512516,Census Tract 5125.16; Santa Clara County; California,4069
1400000US06085512602,Census Tract 5126.02; Santa Clara County; California,3531
1400000US06085512603,Census Tract 5126.03; Santa Clara County; California,5303
1400000US06085512604,Census Tract 5126.04; Santa Clara County; California,5101
1400000US06085513000,Census Tract 5130; Santa Clara County; California,14272
1400000US06085513500,Census Tract 5135; Santa Clara County; California,960
